0.752561890133496,0.350296752359244,0.557622441088292
0.745946807525532,0.3523219667548,0.565183679952365
0.747114195706348,0.361977657239961,0.557487716665692
0.750924912897051,0.360247889248205,0.553473787529969
0.743787709975904,0.376448911083056,0.552327855384083
0.729368022317794,0.384607605045041,0.56577316847103
0.738147654157503,0.36348694696012,0.568344332294592
0.744870780862075,0.370510552144469,0.554877869956554
0.743694009887817,0.383071962029497,0.547882370188941
0.735574111128321,0.388057432165636,0.55528565295602
0.739191478064593,0.397593217124327,0.543613458675749
0.736856039235591,0.413574221673424,0.534789248778674
0.72492828319162,0.423188896190627,0.543498061054323
0.734184707615108,0.409102125202226,0.541856315141884
0.727154491435597,0.42289654676749,0.54074472379966
0.725589261524601,0.43317453752964,0.534677513643661
0.710980140379222,0.4481753579459,0.541891214651433
0.707756679456286,0.46442994881311,0.532339464374439
0.70234452496601,0.462976815573928,0.540707533229651
0.674056379465066,0.482845345266906,0.559024480552086
0.675874101744328,0.489324306233376,0.551140564575429
0.655846433223272,0.497225003814663,0.568007703829641
0.616257357314079,0.550324479111846,0.563355870872527
0.628925131123713,0.525972151699767,0.572543863016047
0.627514743932034,0.52461516691668,0.575329620990348
0.581808020073263,0.572038171758571,0.578162397453814
0.556623479560261,0.581599300155232,0.593222181025939
0.551463195566394,0.567076920316051,0.611810518363786
0.530061713278016,0.593323162480314,0.605807069107923
0.487907262246721,0.620144507630395,0.614302281537977
0.444074281919616,0.636951168683071,0.630151760174362
0.47241138864386,0.619886478286065,0.626552658535321
0.449403883365468,0.631482672581036,0.631874816594196
