0.721169316306675,4.06184359174717,6.08788949554716,2.45579275772259,5.79727863505913,0.762145170099955,5.77338241735507,1.23783232965278,2.14147690948093,1.95173737189229,1.20527312062223,1.61585246442686,3.10904917430925,3.38046236643946,4.13478169127969,4.54438552054175,5.56149129790688,4.20878658026439,6.02282091026118,4.59419524904187,5.35363878719105,5.8090301867553,4.68031452377686,5.82685790373716,5.19725401591847,1.07764308898165,6.01109557759765,4.23396896318281,5.23741226918308,0.266406751291749,5.77549312043894,4.09430667618927,0.586946273670633,5.62672408731855,3.31126869469136,0.638088006434316,0.054560456271509,1.37030538448415,0.776007041607659,2.92751584478666,5.90029342163249,3.2483099756622,2.95856954379087,3.70800334802221,0.148834498864554,2.90089681260114,0.353374334654346,1.03758644432467,0.21320194567158,1.59113332452536,5.43425093916128,5.85208542797715,1.09131981308153,1.04823546919487,2.52784115399539,1.62213127138259,4.48352242675955,5.65179035325365,3.75711969447323,1.8872096389504,1.89804830781154,0.140678687516584,0.451779711592691,2.14748325452617,1.26421974427739,2.49216886618685,3.06725392280452,1.0595317609851,0.762096962197175,5.92876966783092,4.16809329378163,4.19538685539697,0.759819545678267,0.51305091168131,0.917050571283635,5.67354013727319,0.121060870219037,0.109550545979057,4.83364984670236,5.62506379606074,4.39854028080929,5.91469460946355,4.37498017309474,1.45857676606494,0.116719547813015,4.33340667322246,0.0404531872528624,0.388904708733654,6.15733698524823,2.53900363122406,0.536646253627633,5.51204156010969,5.30432438579692,0.0520618102193078,5.13979964560303,5.30728651620927,1.25102990508961,2.24463598989749,1.50846058737102,5.42694911209338,5.24739971232361,4.1846860256924,5.0908828880204,5.00071764187981,0.52331364263428,2.91287923261525,0.782039247355511,5.99174325052487,4.41076881739341,3.23674607807065,2.91844577623163,6.17637152748441,4.34260554339558,4.2062104910668,5.47865591948263,6.05953910096308,4.52656442046252,0.790654635402011,2.81781287270953,0.0473019587675916,6.18049379757488,3.13691005886426,4.36105666041218,0.280676327471072,2.66562650455862,0.355224661096892,1.27181596705165,1.05203034399546,3.86776571219365,5.4178769042561,3.57782810756406,3.33035105043974,5.54397959171355,0.0867978002937013,5.77529359754046,3.86268298141305,1.98944850920786,5.36787764947556,2.61528267519765,0.648435930387262,0.796277293179539,4.73418092500765,1.74405276010633,2.52348922745543,0.616087917371301,1.60038294366733,1.4307147927993,2.82099544469747,1.339725284315,5.60108338686764,6.03489077515102,3.80109226091534,0.367709348683896,4.34288941101343,2.64062437001396,0.93467868153457,6.09113122236665,0.168603776461802,0.932684630514902,1.94006510969522,4.5594436200012,4.05639034286608,3.56802837115534,6.05154418366251,0.0886375568714293,5.44338124104443,5.70234767256066,2.07900822604698,3.25795763985968,0.549286792587964,0.851363998787422,6.18148204235285,6.04138629108447,5.75075503675184,4.86070704843918,4.9023108353556,5.31287253173487,4.69130408398374,4.23953467610548,5.33750979279688,5.94740210699751,4.5689217817377,4.23862312984485,3.86090555803757,0.755143736758288,5.20304829908425,6.23821990383077,0.289350832938964,4.63046171702674,5.28871364018444,0.340753572193851,4.1635866452063,3.28701538455694,5.75385409189027,0.295018293475385,0.272269972064437,0.266844725798047,5.17407350609238,2.42570401065329,5.99496713318645,2.81604335280991,5.82934544468492,0.397164246029887,2.7946313963112,5.32228868223516,5.20419194398286,0.81515459655458,3.14638197124297,3.56633533536194,1.43501580758903,5.52350537099067,4.90457334269443,0.13670178180069,0.542978577369374,6.00539736236833,2.10033164486789,1.22471121793456,6.25424483194398,5.62001879867019,4.17027648255666,6.02988898735019,2.01288472078105,5.37754187912326,0.99088161223049,0.0714911620638325,2.57803838876901,0.168172411495718,4.53387658421479,0.526121772385794,0.527268871855671,1.48934175075824,4.08061855992218,5.79787040863376,0.496521827137465,1.07782311629931,3.51807020296427,0.517457614917992,5.24849481135397,1.45163267514191,1.27348582637438,1.45135466597999,5.82113451737508,1.12493895791547,4.41204932309478,5.59651425409941,0.397571425399323,3.7877822112745,4.91038210453408,1.62009661951488,1.83988304389352,5.48592503755187,5.55152382081548,5.44908284967864,1.48107164137766,0.573333107231261,0.172342638551244,5.12151478298416,3.71454404046273,2.30704310104996,4.3634863682547,6.23994790799104,1.01784665062794,5.86273678756593,2.73766362285894,5.75621774342208,6.06515412056574,6.09023911248232,1.2967812667038,0.957897030847235,1.82078733345875,3.27080898813827,4.0981089442968,0.706822434808645,2.37158911676415,0.463418375934122,2.84706764581126,4.42164724885088,1.11922125071315,0.129077913226069,2.25126629182226,6.15002922883682,1.9507189304786,3.23616018149498,2.84789602727921,2.75322431202434,1.3401073193537,2.07885397078114,5.28663558448817,0.555115643773177,5.92874135512281,0.930599429907844,1.22297526511687,4.17961729978932,5.20969934278981,5.76950465411003,2.79998724879201,5.43354564433375,2.07628678484594,1.31629078192831,3.65692571155861,4.81517501426871,4.18269618506242,1.76724148360705,4.91521727829639,0.0163237562582257,2.46320871626816,1.52633730037045,0.242017734335157,0.724443724969538,5.64902553394244,2.10439364757312,0.126412962945522,3.07856023250394,3.98501235490902,4.95478572128129,3.41392075840238,5.6377417286859,0.760279648781411,0.639050725682829,5.83303948917165,2.98314067686853,6.2683063190382,3.06853611253293,4.53595199799176,6.18232264296166,0.234038635592031,0.279941979815793,4.36712015760326,5.30089010056783,6.16833900210915,3.70044462662285,0.609180340505347,4.80430762364233,0.907985468917397,4.7735124527139,0.0138913312344693,0.550594262440258,5.25273412728445,0.688981071554406,5.53278637284216,4.81437330531754,4.34551253562354,3.65399103578472,0.386839829649445,4.88153692511554,6.01604723347113,0.639917656025809,2.10452156419995,1.03793006844881,4.92135583669812,2.70722345176375,1.36909145442857,3.98032692715541,4.42462571898772,1.15852337218905,4.4538257916504,2.30199800891484,5.54993157343692,2.68827377851721,5.63311622090008,2.29753175117819,0.285155145368582,2.23032875838924,0.328306244558771,5.67164812435419,2.3135040361715,2.12002605336546,0.0146618645231618,0.741505358968013,4.8306116063271,0.637157334263536,5.31041094897068,4.51048221617787,3.3248015725974,4.98907643055347,1.62758823640988,3.85216617983572,5.21594467820832,4.02262159478534,5.23829961102863,2.45543007074372,0.586387391340614,5.78488402891945,4.79197628241765,1.30246188236584,1.46553385767672,0.936351583379613,4.89405756417482,5.73882900605267,0.131752030607892,0.895344771425923,2.11722484700078,5.97099295025046,1.83736553999206,1.15176733462052,0.710770852391084,3.8892738060451,5.79399963858974,3.47052756426972,5.2848385839832,0.634486863493102,3.19210116287546,3.38023249890864,0.831200756065117,0.713264850857839,5.34120933999214,4.47072713461099,4.20146619918426,5.91689970394456,5.10647214259086,0.172774482868949,0.87815539479928,4.67649538745817,2.5804638155244,0.77759778306746,4.87055355427022,2.1570188577388,1.5521617105384,0.937528839324971,0.801980702513899,5.71045541738894,4.35222894998147,2.17148075722303,1.93532466317163,1.4674059379898,0.842642185874939,1.24741025925155,0.561846567206801,3.85976973188179,0.225817578621727,0.483704084119415,1.28631480040633,5.20607027562561,1.25895219062914,5.74992585540951,2.98700265230034,6.16495511509438,1.38663123088026,0.563884873563887,3.77807295658934,4.15050127316261,3.28765021497757,3.20405206147802,0.689520364897944,4.65103100795426,0.909655239455874,0.170602690651055,1.74321389192317,4.48838076560709,5.55371938660768,0.10441248638022,5.4597178834065,5.84871906584865,0.810583900872601,4.8394912888803,0.711847503647151,1.98546950147778,4.78794896479538,0.794016127765302,5.18284938237316,0.778969936863962,1.47286702140889,2.3657118604904,2.85811074546536,6.00561890221804,4.67352346001628,4.74618849015289,3.17180419741874,4.79288543740112,0.646650029024434,5.77106023972016,5.89068237341886,0.517951081876933,0.179020428909664,1.88665688102705,0.833296683091658,0.168024504176843,6.0127311062903,1.14298501861784,0.499003715238629,0.381090276398814,4.87330802659345,5.85421545395814,0.44405507948115,0.990003175225398,1.04121336350132,0.788946506067239,0.137230667480202,0.99864754906891,5.4730144837772,2.06935388107137,1.01701228067853,5.31837153057171,4.61621891396002,4.43171634150821,2.44173297264614,5.82060649875067,0.196169593977104,2.6936884461935,0.228827475920183,0.299253270004405,1.29734277022114,3.78944799353059,0.435581806920313,1.02486123210569,3.9053257789044,0.960712027317523,0.700464770800352,5.57571455318719,4.3206743496715,3.67802422418318,2.3569385499258,2.68847488359435,5.32312178904649,1.16924129532925,5.58467699003896,1.99371122792363,0.846534134629357,5.18011987049153,3.18968718834641,6.06014642968191,5.94779292243378,4.22889312199919,1.57890163963591,0.483388433617685,2.4546539187449,6.19099802069963,0.914692694459173,0.660404805804846,1.45993074830538,1.74294251799592,5.25667604042929,1.31053905793885,0.840036846068815,4.50090440364711,6.1589892342379,5.14718459053343,0.82211192908861,6.13196898227956,0.396174263690957,3.5649737538968,4.95758743191327,0.116330005186528,5.27165852281976,0.32971273600897,4.21977249485674,1.15681255616769,4.25124504428856,6.02807663788699,1.13686889927384,1.0660031669818,5.42613171433311,1.88951677801914,0.851641985752451,1.1749757695104,3.25353994907829,5.7879987296296,0.594269697602242,2.42358895640926,4.26610970089587,2.23734758338584,1.64023112735211,1.78639326867486,4.67659755916259,2.3401068105607,0.209086612545828,2.30463183577691,6.21047267721269,0.664202779425776,4.61614174187519,3.34774086156995,6.19405552644682,5.52329657758545,1.7815725679326,4.44883972467438,1.02261434493414,6.08654934755056,0.748711211318684,0.770912617639646,4.08757367596108,5.20079757320232,4.23281923031218,0.989499742704029,1.74700682400508,1.30166854213745,1.08510995686871,4.54432213298611,0.33699045726118,3.46217668308656,2.68345183860447,1.45816585691916,4.67383490543567,5.23445064088172,5.22920992438256,5.87761530374927,3.51933835206809,4.36777194847603,1.54558641731913,5.98753960631706,0.533262374199268,1.14704634035194,1.53959918971464,0.535903429655582,2.53485090236199,5.21745056516239,4.66143636282745,3.68748090176974,3.99974265414156,5.67323904089538,1.88567694381304,4.47084557610021,5.88848725305133,0.176423731788951,3.86074297639275,0.333365595779287,4.85591040458606,5.11561204386493,1.11346008720572,5.81695961977931,3.76450795655616,1.0283469448155,3.25209617515573,5.9289888211719,5.67469578420108,5.86284420084499,0.942811010389839,0.38335993386613,5.44461152444939,1.82399345532068,2.40114548538463,5.58661010291139,3.44865205503783,2.92723840806431,0.865884130116199,0.413886941009192,0.681211557410229,2.60376944022972,5.52978328026215,5.60908492470792,5.61829052178426,3.13403879392357,5.74559136920175,0.55660861366777,2.81817300607234,4.46351302375896,2.48681736976089,5.44021190086847,1.37217622741044,5.24919860613525,5.50244763881218,3.37303960987885,1.11403018073931,1.35101079354562,4.96023867667368,5.29661947502355,4.44712658479812,4.33030456074865,3.02308332166209,0.466153679130598,4.1859370651645,5.13307219422158,2.83835861291252,2.72098672685814,6.26418302891865,5.82775415748745,4.66748429630772,5.98369624736125,0.942520068345528,2.80079327970286,4.79674062656238,3.2971429464997,6.2804636262165,0.0264661422437964,0.882629712746831,0.816855507416195,2.02573755816266,4.63223730465349,1.44169078007391,0.308305430391252,0.645842937815468,5.95657549510313,1.06997665876881,1.05496339517725,4.46109254292625,4.63453454764963,2.93967809342494,4.90886568077473,0.579532314786885,3.3829690958215,1.27349527347905,6.27155361340111,3.62500134102606,0.932801236190239,5.85340270289988,0.848582317174602,6.0509898316224,5.77969974576914,5.5415435379324,6.21070293558007,4.82983177963303,1.55921629532723,4.89944613873853,3.96826677848458,6.25828725040478,3.98842826991807,4.86662272351685,4.7803682287878,5.38395476671035,0.59063403798671,3.86776960516752,4.0403562345046,0.63704411986754,5.33387157446268,4.08646678681444,0.387528882052207,4.26421195559457,5.93568228996964,3.90725033274618,1.84588751152833,0.467665256751054,2.53356988786751,2.6956371320039,4.25657648486163,6.0549243163239,2.44635396684891,0.385714864488656,0.33696442454217,5.11290421731586,0.298190356374387,5.09994675339949,5.37646209202233,0.353536267213185,5.64357494158287,2.53958917135858,5.85481196685361,3.08191046038512,2.25250690297447,4.79473703795092,1.40998242317331,4.10945587140147,5.53811309858507,0.381747183618907,3.27740247378009,3.83971572694763,3.8063879923794,2.55653781517563,1.76285028568205,2.23617702592004,4.88136713030787,5.33726011513086,4.3018310526333,6.20550418197607,0.710550753238935,5.94641641207993,3.02373001221884,4.48702341762442,4.41125521004357,5.74992728025666,0.52724586455852,1.49006199097969,0.334090155334635,5.67144273247902,0.364880174656499,1.26440942115295,1.55009490022216,4.92914168352819,1.09575274066576,1.24622079778963,5.68444722779231,3.44859569823486,4.34701533228836,5.75923253195723,5.27414287022732,6.26629822102359,1.52424281922471,2.87591309370317,0.521110088746168,5.90847622066065,3.11131535980426,0.650517822952465,1.24445472432937,5.96956764142468,5.68237971267481,5.92329075571959,0.759209497209977,0.593706764769678,0.251165319814131,5.21263522015406,4.31080866361072,0.132203714989243,5.52705911643104,0.0761220641797706,2.19360760130184,1.10026719083111,3.02546356280654,3.06361553373661,5.23934362206092,2.52303656467759,0.920638771750449,0.69936527882972,6.17834633920653,3.81406889509613,4.39691928222809,5.85781561111805,4.37427551050035,5.66249569076392,2.05273908640288,6.17157208628243,5.48428786128551,4.87114649143675,1.28802746603174,5.6086542257397,0.245476154106576,0.913020696903054,5.34097770205239,4.17563534398404,4.48064790269208,4.89361068731977,6.20154302046755,5.25800353204561,2.76293490463055,6.01368091123241,5.56297775600003,4.71372172555443,1.9005189394598,1.39868739859669,5.77574062985851,3.21115354284689,0.332338976059235,6.24305644850496,0.29267024809973,3.58214109878548,3.18269148913048,3.65753798521101,1.21871504088571,5.95529648411002,5.17029865905795,5.98527312136842,2.56431834212109,1.16029079139881,4.70695652481461,0.884759527656005,4.68319792495023,3.9547733163658,5.37727492258105,1.63403183866653,4.37658804639201,5.81150634144654,6.06900098904804,0.367721630652725,1.24637228166972,6.15878474670919,6.00929117670245,4.15457699346379,1.85729707620563,5.36281691343798,5.47965518960891,2.93809594075842,6.06767023068003,5.9105273050554,5.01375165567356,5.04349797471766,5.480990361167,0.147382968798921,0.360776898457662,1.226087009913,4.13973389149466,5.39256800292243,1.65587046519046,1.06045458110556,1.39003465293961,5.31526444009096,1.4346062053548,2.81614806398005,0.964977864173581,4.43235782495389,0.666071979557896,5.0530458475471,0.508381457070425,2.46352998843656,5.55970539179401,5.52387473742258,2.10909509586134,0.854259447280668,1.35669632482636,5.20492820836091,1.90430359656925,3.30081176360199,0.216359093779981,1.24752337798721,3.56792322945235,4.20168480247449,0.80527410681911,5.8976255702347,1.44560570607184,5.40605362589153,6.18964893888504,0.781956162219442,4.22283026558591,5.12167381596294,0.0575461980911962,4.48185645683531,4.13236810424909,3.80250843530632,3.91040339338145,0.766694304958227,2.29312833379646,6.2013328384395,0.46118212797295,5.66056488451088,4.50387148431151,5.87216068780493,1.88618897239694,1.64342031435119,6.16713664547191,0.240766559072776,0.334459415425906,5.07106849697997,6.14806087188602,5.09165720051507,5.42929763255544,5.26035606903955,1.79991396602626,5.85819508647204,5.50559186060067,4.85431533989546,0.0642451036797276,3.64822012729596,4.8308192611295,6.11896811999552,4.79810054751995,0.930068598633122,5.95594335209128,3.71686810646625,0.176417892054355,4.60346298926081,6.19023841741876,6.22768428136606,2.5240995720724,5.72959705957805,4.89027106031271,5.33634229165051,1.41964222736387,4.79610446889318,5.82256764671688,4.36441428241856,4.00343628238178,4.84005481217734,4.84942693780605,5.25876512809163,4.94001873183573,3.28695169743708,6.21186454505587,3.48631822454835,6.20352806708495,5.19918009292326,0.379400661656421,0.885879873475518,0.31904363643099,0.834665796432746,5.39140254528538,2.43269717683512,5.10411886113043,5.62044799990859,0.223833056069893,1.97918677701155,1.39940574496105,6.10391180132993,2.37958271447476,0.632765077360095,1.35014602219995,4.04068638529779,2.21721888206153,3.98303341892107,0.283396104620959,5.28409650776678,4.3785299166708,0.977350128167461,1.35560614159663,1.15725527023803,1.22845089531353,1.54544565368543,0.677287223220075,6.21186188936867,3.70503298955941,0.0381738246762886,4.48548673062559,3.50713493913465,2.57465731055995,1.04085309675394,3.86651080060106,1.31304631415341,4.81839835702625,5.12436534463559,4.62954414213509,5.33682702301954,0.849289283273164,1.51247723095247,5.04980951003605,4.11889672269939
